Sugar GRN,weight_grn_i1,pre_group,post_group,I1,I2,weight_i1_i2,weight_i2_i3,I3,IPC,weight_i3_ipc,path_length
720575940624963786,6,Sugar GRNs,,720575940626919144,720575940627667530,19,36,720575940610708430,720575940611254681,13,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940629543409,107,5,720575940610708430,720575940650527222,56,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940629543409,107,5,720575940610708430,720575940603765280,45,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940629543409,107,5,720575940610708430,720575940615043112,44,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940629543409,107,5,720575940610708430,720575940612923390,36,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940629543409,107,5,720575940610708430,720575940625379859,31,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940629543409,107,5,720575940610708430,720575940622897639,30,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940629543409,107,5,720575940610708430,720575940628199802,28,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940629543409,107,5,720575940610708430,720575940643539566,27,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940629543409,107,5,720575940610708430,720575940620628957,27,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940629543409,107,5,720575940610708430,720575940631884883,26,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940629543409,107,5,720575940610708430,720575940624064295,25,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940629543409,107,5,720575940610708430,720575940632436307,25,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940629543409,107,5,720575940610708430,720575940623081400,24,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940629543409,107,5,720575940610708430,720575940628363820,22,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940629543409,107,5,720575940610708430,720575940618694827,17,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940629543409,107,5,720575940610708430,720575940614623455,17,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940629543409,107,5,720575940610708430,720575940611254681,13,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940629543409,107,5,720575940610708430,720575940615911380,6,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940647606148,18,6,720575940622160705,720575940628363820,5,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940628683063,16,19,720575940642715040,720575940632436307,8,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940628683063,16,6,720575940610708430,720575940650527222,56,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940628683063,16,6,720575940610708430,720575940603765280,45,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940628683063,16,6,720575940610708430,720575940615043112,44,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940628683063,16,6,720575940610708430,720575940612923390,36,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940628683063,16,6,720575940610708430,720575940625379859,31,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940628683063,16,6,720575940610708430,720575940622897639,30,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940628683063,16,6,720575940610708430,720575940628199802,28,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940628683063,16,6,720575940610708430,720575940643539566,27,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940628683063,16,6,720575940610708430,720575940620628957,27,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940628683063,16,6,720575940610708430,720575940631884883,26,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940628683063,16,6,720575940610708430,720575940624064295,25,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940628683063,16,6,720575940610708430,720575940632436307,25,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940628683063,16,6,720575940610708430,720575940623081400,24,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940628683063,16,6,720575940610708430,720575940628363820,22,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940628683063,16,6,720575940610708430,720575940618694827,17,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940628683063,16,6,720575940610708430,720575940614623455,17,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940628683063,16,6,720575940610708430,720575940611254681,13,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940628683063,16,6,720575940610708430,720575940615911380,6,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940635210859,13,7,720575940631309866,720575940611254681,8,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632524559,13,16,720575940610708430,720575940650527222,56,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632524559,13,16,720575940610708430,720575940603765280,45,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632524559,13,16,720575940610708430,720575940615043112,44,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632524559,13,16,720575940610708430,720575940612923390,36,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632524559,13,16,720575940610708430,720575940625379859,31,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632524559,13,16,720575940610708430,720575940622897639,30,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632524559,13,16,720575940610708430,720575940628199802,28,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632524559,13,16,720575940610708430,720575940643539566,27,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632524559,13,16,720575940610708430,720575940620628957,27,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632524559,13,16,720575940610708430,720575940631884883,26,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632524559,13,16,720575940610708430,720575940624064295,25,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632524559,13,16,720575940610708430,720575940632436307,25,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632524559,13,16,720575940610708430,720575940623081400,24,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632524559,13,16,720575940610708430,720575940628363820,22,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632524559,13,16,720575940610708430,720575940618694827,17,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632524559,13,16,720575940610708430,720575940614623455,17,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632524559,13,16,720575940610708430,720575940611254681,13,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632524559,13,16,720575940610708430,720575940615911380,6,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632873261,11,7,720575940644948771,720575940632436307,30,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632873261,11,6,720575940610708430,720575940650527222,56,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632873261,11,6,720575940610708430,720575940603765280,45,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632873261,11,6,720575940610708430,720575940615043112,44,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632873261,11,6,720575940610708430,720575940612923390,36,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632873261,11,6,720575940610708430,720575940625379859,31,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632873261,11,6,720575940610708430,720575940622897639,30,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632873261,11,6,720575940610708430,720575940628199802,28,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632873261,11,6,720575940610708430,720575940643539566,27,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632873261,11,6,720575940610708430,720575940620628957,27,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632873261,11,6,720575940610708430,720575940631884883,26,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632873261,11,6,720575940610708430,720575940624064295,25,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632873261,11,6,720575940610708430,720575940632436307,25,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632873261,11,6,720575940610708430,720575940623081400,24,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632873261,11,6,720575940610708430,720575940628363820,22,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632873261,11,6,720575940610708430,720575940618694827,17,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632873261,11,6,720575940610708430,720575940614623455,17,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632873261,11,6,720575940610708430,720575940611254681,13,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940632873261,11,6,720575940610708430,720575940615911380,6,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940637072350,11,5,720575940618595046,720575940615043112,6,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940641536987,7,5,720575940634721761,720575940650527222,5,4
720575940623172843,6,Sugar GRNs,,720575940628885160,720575940641536987,7,5,720575940634721761,720575940643539566,5,4
720575940623172843,6,Sugar GRNs,,720575940628972048,720575940647606148,19,6,720575940622160705,720575940628363820,5,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940635210859,8,7,720575940631309866,720575940611254681,8,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940615043112,44,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940625379859,31,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940628199802,28,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940643539566,27,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940620628957,27,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940631884883,26,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940624064295,25,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940632436307,25,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940623081400,24,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940628363820,22,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940618694827,17,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940614623455,17,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940611254681,13,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940636574388,7,6,720575940610708430,720575940615911380,6,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940615043112,44,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940625379859,31,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940628199802,28,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940643539566,27,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940620628957,27,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940631884883,26,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940624064295,25,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940632436307,25,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940623081400,24,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940628363820,22,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940618694827,17,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940614623455,17,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940611254681,13,4
720575940632889389,6,Sugar GRNs,,720575940622116705,720575940627667530,5,36,720575940610708430,720575940615911380,6,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940632873261,61,7,720575940644948771,720575940632436307,30,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940650527222,56,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940603765280,45,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940615043112,44,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940612923390,36,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940625379859,31,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940622897639,30,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940628199802,28,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940643539566,27,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940620628957,27,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940631884883,26,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940624064295,25,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940632436307,25,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940623081400,24,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940628363820,22,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940618694827,17,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940614623455,17,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940611254681,13,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940632873261,61,6,720575940610708430,720575940615911380,6,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940628683063,43,19,720575940642715040,720575940632436307,8,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940650527222,56,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940603765280,45,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940615043112,44,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940612923390,36,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940625379859,31,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940622897639,30,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940628199802,28,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940643539566,27,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940620628957,27,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940631884883,26,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940624064295,25,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940632436307,25,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940623081400,24,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940628363820,22,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940618694827,17,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940614623455,17,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940611254681,13,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940628683063,43,6,720575940610708430,720575940615911380,6,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940632146340,20,6,720575940633711028,720575940618694827,10,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940632146340,20,6,720575940633711028,720575940615911380,5,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940629317450,17,7,720575940619025780,720575940628199802,7,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940629317450,17,7,720575940619025780,720575940615911380,5,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940629317450,17,6,720575940630311528,720575940623081400,5,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940629317450,17,6,720575940630311528,720575940620628957,5,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940634683743,15,5,720575940633711028,720575940618694827,10,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940634683743,15,5,720575940633711028,720575940615911380,5,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940637580102,12,6,720575940633711028,720575940618694827,10,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940637580102,12,6,720575940633711028,720575940615911380,5,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940629211607,12,5,720575940630311528,720575940623081400,5,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940629211607,12,5,720575940630311528,720575940620628957,5,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940614273292,11,7,720575940630311528,720575940623081400,5,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940614273292,11,7,720575940630311528,720575940620628957,5,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940614273292,11,5,720575940626146125,720575940650527222,11,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940614273292,11,5,720575940626146125,720575940622897639,6,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940650527222,56,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940603765280,45,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940615043112,44,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940612923390,36,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940625379859,31,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940622897639,30,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940628199802,28,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940643539566,27,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940620628957,27,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940631884883,26,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940624064295,25,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940632436307,25,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940623081400,24,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940628363820,22,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940618694827,17,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940614623455,17,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940611254681,13,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940636574388,9,6,720575940610708430,720575940615911380,6,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940632636959,8,6,720575940631309866,720575940611254681,8,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940621736669,7,5,720575940626021052,720575940628199802,9,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940621736669,7,5,720575940626021052,720575940618694827,5,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940645039383,5,5,720575940623040094,720575940612923390,7,4
720575940623172843,6,Sugar GRNs,,720575940632648612,720575940645039383,5,5,720575940623040094,720575940615043112,5,4
720575940616885538,6,Sugar GRNs,,720575940625175054,720575940630664556,7,5,720575940631915801,720575940615043112,5,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940632873261,64,7,720575940644948771,720575940632436307,30,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940632873261,64,6,720575940610708430,720575940615043112,44,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940632873261,64,6,720575940610708430,720575940612923390,36,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940632873261,64,6,720575940610708430,720575940625379859,31,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940632873261,64,6,720575940610708430,720575940628199802,28,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940632873261,64,6,720575940610708430,720575940643539566,27,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940632873261,64,6,720575940610708430,720575940620628957,27,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940632873261,64,6,720575940610708430,720575940631884883,26,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940632873261,64,6,720575940610708430,720575940624064295,25,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940632873261,64,6,720575940610708430,720575940632436307,25,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940632873261,64,6,720575940610708430,720575940618694827,17,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940632873261,64,6,720575940610708430,720575940614623455,17,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940632873261,64,6,720575940610708430,720575940611254681,13,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940632873261,64,6,720575940610708430,720575940615911380,6,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940628683063,59,19,720575940642715040,720575940632436307,8,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940628683063,59,6,720575940610708430,720575940615043112,44,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940628683063,59,6,720575940610708430,720575940612923390,36,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940628683063,59,6,720575940610708430,720575940625379859,31,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940628683063,59,6,720575940610708430,720575940628199802,28,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940628683063,59,6,720575940610708430,720575940643539566,27,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940628683063,59,6,720575940610708430,720575940620628957,27,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940628683063,59,6,720575940610708430,720575940631884883,26,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940628683063,59,6,720575940610708430,720575940624064295,25,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940628683063,59,6,720575940610708430,720575940632436307,25,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940628683063,59,6,720575940610708430,720575940618694827,17,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940628683063,59,6,720575940610708430,720575940614623455,17,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940628683063,59,6,720575940610708430,720575940611254681,13,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940628683063,59,6,720575940610708430,720575940615911380,6,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940632636959,23,6,720575940631309866,720575940611254681,8,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940629317450,22,7,720575940619025780,720575940628199802,7,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940629317450,22,7,720575940619025780,720575940615911380,5,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940629317450,22,6,720575940630311528,720575940620628957,5,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940621736669,22,5,720575940626021052,720575940628199802,9,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940621736669,22,5,720575940626021052,720575940618694827,5,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940636574388,5,6,720575940610708430,720575940615043112,44,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940636574388,5,6,720575940610708430,720575940612923390,36,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940636574388,5,6,720575940610708430,720575940625379859,31,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940636574388,5,6,720575940610708430,720575940628199802,28,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940636574388,5,6,720575940610708430,720575940643539566,27,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940636574388,5,6,720575940610708430,720575940620628957,27,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940636574388,5,6,720575940610708430,720575940631884883,26,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940636574388,5,6,720575940610708430,720575940624064295,25,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940636574388,5,6,720575940610708430,720575940632436307,25,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940636574388,5,6,720575940610708430,720575940618694827,17,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940636574388,5,6,720575940610708430,720575940614623455,17,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940636574388,5,6,720575940610708430,720575940611254681,13,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940636574388,5,6,720575940610708430,720575940615911380,6,4
720575940637568838,6,Sugar GRNs,,720575940641366517,720575940612648106,5,6,720575940621490721,720575940632436307,8,4
720575940639332736,6,Sugar GRNs,,720575940655014049,720575940611549902,44,6,720575940623040094,720575940612923390,7,4
720575940639332736,6,Sugar GRNs,,720575940655014049,720575940611549902,44,6,720575940623040094,720575940615043112,5,4
720575940639332736,6,Sugar GRNs,,720575940655014049,720575940635210859,8,7,720575940631309866,720575940611254681,8,4
720575940621502051,6,Sugar GRNs,,720575940625175054,720575940630664556,7,5,720575940631915801,720575940615043112,5,4
720575940612670570,6,Sugar GRNs,,720575940630771449,720575940632873261,25,6,720575940610708430,720575940615043112,44,4
720575940612670570,6,Sugar GRNs,,720575940630771449,720575940632873261,25,6,720575940610708430,720575940612923390,36,4
720575940612670570,6,Sugar GRNs,,720575940630771449,720575940632873261,25,6,720575940610708430,720575940620628957,27,4
720575940612670570,6,Sugar GRNs,,720575940630771449,720575940632873261,25,6,720575940610708430,720575940631884883,26,4
720575940612670570,6,Sugar GRNs,,720575940630771449,720575940632873261,25,6,720575940610708430,720575940624064295,25,4
720575940612670570,6,Sugar GRNs,,720575940630771449,720575940632873261,25,6,720575940610708430,720575940611254681,13,4
720575940612670570,6,Sugar GRNs,,720575940630771449,720575940636574388,6,6,720575940610708430,720575940615043112,44,4
720575940612670570,6,Sugar GRNs,,720575940630771449,720575940636574388,6,6,720575940610708430,720575940612923390,36,4
720575940612670570,6,Sugar GRNs,,720575940630771449,720575940636574388,6,6,720575940610708430,720575940620628957,27,4
720575940612670570,6,Sugar GRNs,,720575940630771449,720575940636574388,6,6,720575940610708430,720575940631884883,26,4
720575940612670570,6,Sugar GRNs,,720575940630771449,720575940636574388,6,6,720575940610708430,720575940624064295,25,4
720575940612670570,6,Sugar GRNs,,720575940630771449,720575940636574388,6,6,720575940610708430,720575940611254681,13,4
720575940621502051,6,Sugar GRNs,,720575940625102692,720575940626308697,88,84,720575940610708430,720575940615043112,44,4
