direction,pre_root_id,post_root_id
ORN_to_OviDN,720575941565684480,720575941478599454
ORN_to_OviDN,720575941575142139,720575941551013236
ORN_to_OviDN,720575941639495285,720575941479047648
OviDN_to_ORN,720575941691009755,720575941565431862
ORN_to_OviDN,720575941495508352,720575941585819999
ORN_to_OviDN,720575941586192774,720575941486814214
OviDN_to_ORN,720575941518795692,720575941655927001
ORN_to_OviDN,720575941606127550,720575941576789903
OviDN_to_ORN,720575941504989015,720575941551540479
ORN_to_OviDN,720575941625039356,720575941611563753
ORN_to_OviDN,720575941499671675,720575941493296615
ORN_to_OviDN,720575941435354254,720575941558282404
ORN_to_OviDN,720575941458369773,720575941452218746
ORN_to_OviDN,720575941533989349,720575941599261340
ORN_to_OviDN,720575941585881951,720575941540589693
OviDN_to_ORN,720575941672264615,720575941530272485
ORN_to_OviDN,720575941586608862,720575941586776798
OviDN_to_ORN,720575941652212977,720575941554688513
ORN_to_OviDN,720575941491173838,720575941631032034
OviDN_to_ORN,720575941470432887,720575941581303929
ORN_to_OviDN,720575941433999630,720575941441361343
OviDN_to_CA,720575941441887067,720575941450146638
ORN_to_OviDN,720575941439418197,720575941524477515
ORN_to_OviDN,720575941570740980,720575941540589693
ORN_to_OviDN,720575941472725771,720575941670005425
ORN_to_OviDN,720575941451531642,720575941427592788
ORN_to_OviDN,720575941604964030,720575941551975679
OviDN_to_ORN,720575941481043130,720575941608988013
ORN_to_OviDN,720575941595298161,720575941525516619
ORN_to_OviDN,720575941594412583,720575941509418078
ORN_to_OviDN,720575941518414040,720575941611563753
ORN_to_OviDN,720575941525516619,720575941515011907
ORN_to_OviDN,720575941704102618,720575941599987648
OviDN_to_ORN,720575941478599454,720575941569823858
CA_to_ORN,720575941585819999,720575941414599316
ORN_to_OviDN,720575941394966934,720575941613704156
ORN_to_OviDN,720575941625984411,720575941568458286
ORN_to_OviDN,720575941535546968,720575941530209924
ORN_to_OviDN,720575941610587210,720575941582619257
ORN_to_OviDN,720575941449957045,720575941613506989
ORN_to_OviDN,720575941471099613,720575941479047648
ORN_to_OviDN,720575941633222048,720575941585819999
ORN_to_OviDN,720575941619200639,720575941522006711
ORN_to_OviDN,720575941517044590,720575941669398193
OviDN_to_ORN,720575941646653896,720575941581303929
OviDN_to_ORN,720575941653756145,720575941352825904
OviDN_to_ORN,720575941460006128,720575941434500110
ORN_to_OviDN,720575941477294878,720575941644341093
ORN_to_OviDN,720575941537896474,720575941507184037
ORN_to_OviDN,720575941500864418,720575941483094525
ORN_to_OviDN,720575941525923149,720575941690728667
ORN_to_OviDN,720575941690528731,720575941496973952
OviDN_to_ORN,720575941531409355,720575941463808400
ORN_to_OviDN,720575941499913953,720575941514836433
ORN_to_OviDN,720575941620273023,720575941540034802
ORN_to_OviDN,720575941551975679,720575941447863316
ORN_to_OviDN,720575941439505749,720575941477442078
ORN_to_OviDN,720575941645527378,720575941478599454
ORN_to_OviDN,720575941640408607,720575941438701612
ORN_to_OviDN,720575941505604914,720575941432405423
ORN_to_OviDN,720575941445163690,720575941472725771
ORN_to_OviDN,720575941597750172,720575941596424581
ORN_to_OviDN,720575941509501730,720575941519202732
ORN_to_OviDN,720575941633106885,720575941620239743
ORN_to_OviDN,720575941595098070,720575941613671900
ORN_to_OviDN,720575941459991366,720575941527754009
ORN_to_OviDN,720575941703667674,720575941543514716
ORN_to_OviDN,720575941538118938,720575941594595621
OviDN_to_ORN,720575941439676991,720575941586879878
OviDN_to_ORN,720575941478599454,720575941520585143
OviDN_to_ORN,720575941653756145,720575941624971914
ORN_to_OviDN,720575941444074410,720575941585819999
OviDN_to_ORN,720575941541909965,720575941417493788
ORN_to_OviDN,720575941615493529,720575941440284245
ORN_to_OviDN,720575941611011501,720575941472725771
ORN_to_OviDN,720575941611599178,720575941508603205
CA_to_ORN,720575941445101738,720575941478662250
ORN_to_OviDN,720575941603285433,720575941573580872
ORN_to_OviDN,720575941586608862,720575941536605160
ORN_to_OviDN,720575941687952879,720575941550226804
ORN_to_OviDN,720575941479956131,720575941499893154
CA_to_ORN,720575941543514716,720575941478599454
ORN_to_OviDN,720575941527668482,720575941614581779
ORN_to_OviDN,720575941435397006,720575941412477355
ORN_to_OviDN,720575941657028308,720575941467113238
ORN_to_OviDN,720575941471402763,720575941586873478
ORN_to_OviDN,720575941515320785,720575941474918442
ORN_to_OviDN,720575941653556209,720575941681970877
ORN_to_OviDN,720575941503149803,720575941586084230
ORN_to_OviDN,720575941526838884,720575941611594729
CA_to_ORN,720575941480938403,720575941445138090
CA_to_ORN,720575941653756145,720575941671173041
ORN_to_OviDN,720575941559105295,720575941585819999
ORN_to_OviDN,720575941515111377,720575941585819999
ORN_to_OviDN,720575941551860735,720575941450242653
OviDN_to_ORN,720575941625363452,720575941703359706
ORN_to_OviDN,720575941513295057,720575941442706267
ORN_to_OviDN,720575941597601669,720575941514725779
CA_to_ORN,720575941628446521,720575941493028583
OviDN_to_ORN,720575941506055874,720575941539638397
ORN_to_CA,720575941658668056,720575941508255045
ORN_to_OviDN,720575941477449758,720575941486814214
ORN_to_OviDN,720575941654441433,720575941613506989
OviDN_to_ORN,720575941519594606,720575941612233830
ORN_to_OviDN,720575941439434837,720575941597223025
ORN_to_OviDN,720575941436764448,720575941440529493
ORN_to_OviDN,720575941688819980,720575941485285773
CA_to_ORN,720575941591842302,720575941519906476
ORN_to_OviDN,720575941515619418,720575941570144244
ORN_to_OviDN,720575941471402763,720575941509434146
ORN_to_OviDN,720575941617708501,720575941526965092
ORN_to_OviDN,720575941507057477,720575941630062818
OviDN_to_ORN,720575941599261340,720575941516030531
OviDN_to_ORN,720575941493155303,720575941703187674
ORN_to_OviDN,720575941539183331,720575941569471278
ORN_to_OviDN,720575941487239376,720575941585819999
ORN_to_OviDN,720575941500002466,720575941732717611
ORN_to_OviDN,720575941639298335,720575941613506989
ORN_to_OviDN,720575941437251858,720575941554922119
OviDN_to_ORN,720575941478580586,720575941454221127
CA_to_ORN,720575941577599592,720575941461535187
ORN_to_OviDN,720575941506136599,720575941654891481
ORN_to_OviDN,720575941542458972,720575941586084230
ORN_to_OviDN,720575941540438165,720575941522050999
ORN_to_OviDN,720575941563509928,720575941564149416
OviDN_to_ORN,720575941653756145,720575941412610475
OviDN_to_ORN,720575941489638094,720575941431668984
ORN_to_OviDN,720575941556996388,720575941592611724
ORN_to_OviDN,720575941492598476,720575941546119429
ORN_to_OviDN,720575941567720750,720575941574384123
ORN_to_OviDN,720575941466534169,720575941474918442
OviDN_to_ORN,720575941608642669,720575941474870068
ORN_to_OviDN,720575941499671675,720575941472995168
ORN_to_OviDN,720575941586879878,720575941481344130
ORN_to_OviDN,720575941670382769,720575941525495115
ORN_to_OviDN,720575941594131051,720575941439824402
OviDN_to_ORN,720575941626745452,720575941678564541
ORN_to_OviDN,720575941632193733,720575941441821275
ORN_to_OviDN,720575941554459393,720575941605179838
ORN_to_OviDN,720575941486681922,720575941514757964
ORN_to_OviDN,720575941645294200,720575941689084172
OviDN_to_ORN,720575941596748933,720575941639365749
OviDN_to_ORN,720575941537352970,720575941593800299
OviDN_to_ORN,720575941438563039,720575941548625697
OviDN_to_ORN,720575941555761235,720575941621273983
ORN_to_OviDN,720575941504989015,720575941460927172
ORN_to_OviDN,720575941496973952,720575941445138090
OviDN_to_CA,720575941626155146,720575941440304172
ORN_to_OviDN,720575941535243442,720575941541718876
ORN_to_OviDN,720575941565405026,720575941577599592
ORN_to_OviDN,720575941574353147,720575941654891481
CA_to_ORN,720575941653756145,720575941625078171
OviDN_to_ORN,720575941585819999,720575941563634432
OviDN_to_CA,720575941490688201,720575941612233830
OviDN_to_ORN,720575941536776938,720575941545971132
ORN_to_OviDN,720575941472597367,720575941653778705
OviDN_to_ORN,720575941499671675,720575941625906843
ORN_to_OviDN,720575941491173838,720575941535774986
ORN_to_OviDN,720575941527383974,720575941585819999
ORN_to_OviDN,720575941519202732,720575941576317239
ORN_to_OviDN,720575941486511682,720575941509200990
ORN_to_OviDN,720575941505451202,720575941590023492
OviDN_to_ORN,720575941436567694,720575941563533714
ORN_to_OviDN,720575941439777759,720575941439824402
OviDN_to_ORN,720575941504989015,720575941495508352
ORN_to_OviDN,720575941523215607,720575941491994343
ORN_to_OviDN,720575941535481793,720575941534463410
ORN_to_OviDN,720575941482046605,720575941442764458
ORN_to_OviDN,720575941590023492,720575941593782891
ORN_to_OviDN,720575941438741292,720575941448738836
ORN_to_OviDN,720575941681256637,720575941450512718
ORN_to_OviDN,720575941499913953,720575941535851713
ORN_to_OviDN,720575941532541387,720575941535022570
ORN_to_OviDN,720575941483447994,720575941429058900
ORN_to_OviDN,720575941594463851,720575941478599454
ORN_to_OviDN,720575941652646105,720575941536172888
ORN_to_OviDN,720575941690792344,720575941478599454
CA_to_ORN,720575941613506989,720575941449902517
CA_to_ORN,720575941515107833,720575941551860735
ORN_to_OviDN,720575941565333655,720575941592447628
ORN_to_OviDN,720575941613241830,720575941352877616
ORN_to_OviDN,720575941505604914,720575941469006557
OviDN_to_CA,720575941557721060,720575941516339449
CA_to_ORN,720575941613506989,720575941546397108
ORN_to_OviDN,720575941430764536,720575941627278137
ORN_to_OviDN,720575941391873540,720575941537986275
ORN_to_OviDN,720575941439666194,720575941688909174
ORN_to_OviDN,720575941539183331,720575941564200082
ORN_to_OviDN,720575941688819980,720575941559845156
OviDN_to_ORN,720575941534007128,720575941581303929
ORN_to_OviDN,720575941481335887,720575941496262855
ORN_to_OviDN,720575941556721636,720575941540370069
ORN_to_OviDN,720575941498599035,720575941535075250
ORN_to_OviDN,720575941671236775,720575941543246365
OviDN_to_ORN,720575941439824402,720575941587022558
ORN_to_OviDN,720575941549233800,720575941586879878
CA_to_ORN,720575941452704681,720575941477662750
ORN_to_OviDN,720575941661250940,720575941537986275
ORN_to_OviDN,720575941526193177,720575941596641413
OviDN_to_ORN,720575941596694823,720575941625739402
ORN_to_OviDN,720575941575923720,720575941492598476
ORN_to_OviDN,720575941537352970,720575941613506989
ORN_to_OviDN,720575941529585592,720575941428557396
ORN_to_OviDN,720575941563227282,720575941515346508
ORN_to_OviDN,720575941548285729,720575941586084230
OviDN_to_ORN,720575941539323541,720575941550987892
ORN_to_OviDN,720575941690728667,720575941605177534
OviDN_to_ORN,720575941500264929,720575941500851362
CA_to_ORN,720575941652730097,720575941681330109
ORN_to_OviDN,720575941471402763,720575941607866477
OviDN_to_ORN,720575941536187658,720575941431668984
CA_to_ORN,720575941555761235,720575941654505689
OviDN_to_ORN,720575941536460481,720575941494746288
OviDN_to_ORN,720575941489638094,720575941413189999
OviDN_to_ORN,720575941536513050,720575941499893154
OviDN_to_ORN,720575941653756145,720575941507451170
ORN_to_OviDN,720575941563501736,720575941592244364
ORN_to_OviDN,720575941620273023,720575941574107643
OviDN_to_ORN,720575941597223025,720575941467994198
ORN_to_OviDN,720575941591148343,720575941537986275
ORN_to_OviDN,720575941462026451,720575941615830547
ORN_to_OviDN,720575941527003748,720575941557541796
ORN_to_OviDN,720575941452923975,720575941460927172
ORN_to_OviDN,720575941450197853,720575941458518431
ORN_to_OviDN,720575941621041279,720575941614581779
OviDN_to_ORN,720575941560775271,720575941478599454
ORN_to_OviDN,720575941654505689,720575941450512718
ORN_to_OviDN,720575941453537449,720575941522050999
ORN_to_OviDN,720575941628446521,720575941467776278
OviDN_to_ORN,720575941591148343,720575941519327086
ORN_to_OviDN,720575941653778705,720575941515630947
ORN_to_OviDN,720575941533599205,720575941468869853
ORN_to_OviDN,720575941435354254,720575941584783326
ORN_to_OviDN,720575941534452914,720575941653756145
OviDN_to_ORN,720575941471402763,720575941545964393
OviDN_to_ORN,720575941613506989,720575941469985757
OviDN_to_ORN,720575941653756145,720575941497815419
OviDN_to_ORN,720575941535022570,720575941504989015
ORN_to_OviDN,720575941566668898,720575941548410401
ORN_to_OviDN,720575941652989713,720575941688819980
ORN_to_OviDN,720575941508486238,720575941441694555
ORN_to_OviDN,720575941544299781,720575941436567694
ORN_to_OviDN,720575941594945238,720575941452718407
CA_to_ORN,720575941653756145,720575941465822038
ORN_to_OviDN,720575941691147416,720575941596641413
ORN_to_OviDN,720575941563347112,720575941654523665
ORN_to_OviDN,720575941607866477,720575941459316383
ORN_to_OviDN,720575941546290181,720575941436255374
ORN_to_OviDN,720575941504821669,720575941586084230
ORN_to_OviDN,720575941546221573,720575941433155543
OviDN_to_ORN,720575941483884429,720575941486694541
ORN_to_OviDN,720575941574642683,720575941441816923
ORN_to_OviDN,720575941589429303,720575941466895894
ORN_to_OviDN,720575941432422241,720575941549554721
ORN_to_OviDN,720575941508540706,720575941462026451
ORN_to_OviDN,720575941688313307,720575941472725771
ORN_to_OviDN,720575941612645353,720575941605177534
ORN_to_OviDN,720575941461966532,720575941509200990
ORN_to_OviDN,720575941692317592,720575941588916036
OviDN_to_ORN,720575941477870913,720575941487548301
ORN_to_OviDN,720575941690148315,720575941597051761
ORN_to_OviDN,720575941456700141,720575941553771838
OviDN_to_CA,720575941486694541,720575941452917882
ORN_to_OviDN,720575941604034750,720575941664692860
ORN_to_OviDN,720575941613241062,720575941613506989
ORN_to_OviDN,720575941466982742,720575941688912623
ORN_to_OviDN,720575941431026095,720575941606127550
ORN_to_OviDN,720575941614272531,720575941480876707
CA_to_ORN,720575941598950556,720575941646264993
ORN_to_OviDN,720575941485815949,720575941526886500
OviDN_to_ORN,720575941573385544,720575941470220663
OviDN_to_ORN,720575941613506989,720575941547642300
ORN_to_OviDN,720575941554218579,720575941442764458
ORN_to_OviDN,720575941592684940,720575941452718407
ORN_to_OviDN,720575941483235270,720575941557566884
OviDN_to_ORN,720575941585819999,720575941496480711
ORN_to_OviDN,720575941471146717,720575941439824402
ORN_to_OviDN,720575941593782891,720575941534199781
OviDN_to_ORN,720575941539355285,720575941478472001
ORN_to_OviDN,720575941527668482,720575941560341107
ORN_to_OviDN,720575941532620005,720575941596694823
ORN_to_OviDN,720575941691093656,720575941528270338
ORN_to_OviDN,720575941670973863,720575941433155543
ORN_to_OviDN,720575941478461470,720575941452218746
OviDN_to_ORN,720575941472725771,720575941518322136
ORN_to_OviDN,720575941563533714,720575941653756145
ORN_to_OviDN,720575941539323541,720575941586879878
OviDN_to_ORN,720575941564900242,720575941480852166
OviDN_to_ORN,720575941536776938,720575941570144244
CA_to_ORN,720575941690728667,720575941531599544
ORN_to_OviDN,720575941628446521,720575941617708501
OviDN_to_ORN,720575941606200510,720575941443325391
ORN_to_OviDN,720575941573583432,720575941555414273
ORN_to_OviDN,720575941610100554,720575941479015904
ORN_to_OviDN,720575941418143004,720575941406270576
ORN_to_OviDN,720575941538983912,720575941553915546
ORN_to_OviDN,720575941654140121,720575941639495285
ORN_to_OviDN,720575941534032101,720575941467776278
ORN_to_OviDN,720575941557248484,720575941441821275
ORN_to_OviDN,720575941443325391,720575941577599592
CA_to_ORN,720575941555761235,720575941574970013
CA_to_ORN,720575941522006711,720575941593782891
ORN_to_OviDN,720575941660230936,720575941525516619
CA_to_ORN,720575941411131819,720575941432205838
ORN_to_OviDN,720575941658668056,720575941409462702
OviDN_to_ORN,720575941539370133,720575941478599454
ORN_to_OviDN,720575941628201017,720575941460161350
ORN_to_OviDN,720575941393716630,720575941596694823
CA_to_ORN,720575941464011862,720575941688732940
OviDN_to_ORN,720575941612063718,720575941484679866
OviDN_to_ORN,720575941526711396,720575941537495322
OviDN_to_ORN,720575941607866477,720575941613704156
OviDN_to_ORN,720575941613506989,720575941439858517
ORN_to_OviDN,720575941615814419,720575941475226464
ORN_to_OviDN,720575941427592788,720575941530840504
ORN_to_OviDN,720575941450973533,720575941654891481
OviDN_to_ORN,720575941436567694,720575941652781841
ORN_to_OviDN,720575941520786798,720575941550691361
ORN_to_OviDN,720575941598155456,720575941597223025
CA_to_ORN,720575941606127550,720575941554127131
ORN_to_OviDN,720575941486600514,720575941596234865
ORN_to_OviDN,720575941490721333,720575941477854785
OviDN_to_ORN,720575941478599454,720575941503628887
CA_to_ORN,720575941613506989,720575941557969444
ORN_to_OviDN,720575941664787324,720575941640146293
OviDN_to_ORN,720575941614570259,720575941408796975
OviDN_to_ORN,720575941478472001,720575941537896474
OviDN_to_ORN,720575941496984704,720575941496830336
OviDN_to_ORN,720575941599261340,720575941575584872
OviDN_to_ORN,720575941542904861,720575941643947640
ORN_to_OviDN,720575941570669562,720575941540123740
ORN_to_OviDN,720575941528165542,720575941522978995
OviDN_to_ORN,720575941414277265,720575941486694541
ORN_to_OviDN,720575941569847342,720575941566876055
ORN_to_OviDN,720575941596196054,720575941585418335
ORN_to_OviDN,720575941689426927,720575941593089061
ORN_to_OviDN,720575941564149416,720575941534504426
OviDN_to_ORN,720575941467776278,720575941549554721
ORN_to_OviDN,720575941437047840,720575941672267175
OviDN_to_ORN,720575941564900242,720575941597605788
OviDN_to_ORN,720575941438520620,720575941447863316
CA_to_ORN,720575941585819999,720575941503319895
OviDN_to_ORN,720575941601287209,720575941565405026
CA_to_ORN,720575941525516619,720575941506429093
ORN_to_OviDN,720575941439575871,720575941605177534
ORN_to_OviDN,720575941525516619,720575941575557883
ORN_to_OviDN,720575941499037257,720575941470431709
OviDN_to_ORN,720575941492973287,720575941525516619
CA_to_ORN,720575941525516619,720575941573583432
ORN_to_OviDN,720575941477358878,720575941471636235
OviDN_to_ORN,720575941452862535,720575941501178786
OviDN_to_ORN,720575941481225039,720575941565467282
ORN_to_OviDN,720575941532541387,720575941516796259
ORN_to_OviDN,720575941604034750,720575941478599454
ORN_to_OviDN,720575941460516678,720575941658668056
ORN_to_OviDN,720575941641537567,720575941570372722
ORN_to_OviDN,720575941485733126,720575941562877229
ORN_to_OviDN,720575941568333102,720575941474918442
ORN_to_OviDN,720575941496984704,720575941669398193
ORN_to_OviDN,720575941608642413,720575941452217210
OviDN_to_ORN,720575941521454003,720575941688629516
ORN_to_OviDN,720575941557504228,720575941533275365
ORN_to_OviDN,720575941608483914,720575941407915823
ORN_to_OviDN,720575941514793475,720575941597223025
ORN_to_OviDN,720575941540483197,720575941439505749
ORN_to_OviDN,720575941496973952,720575941401982499
ORN_to_OviDN,720575941553728410,720575941597601669
OviDN_to_ORN,720575941639495285,720575941688176879
ORN_to_OviDN,720575941515836819,720575941483998605
ORN_to_OviDN,720575941560259822,720575941599261340
OviDN_to_ORN,720575941516791139,720575941588916036
ORN_to_OviDN,720575941498044288,720575941496009344
CA_to_ORN,720575941591148343,720575941536430785
ORN_to_OviDN,720575941496984448,720575941633176773
OviDN_to_ORN,720575941519906476,720575941546602428
ORN_to_OviDN,720575941523018487,720575941440284245
OviDN_to_ORN,720575941658930000,720575941440375381
ORN_to_OviDN,720575941633078725,720575941573520286
ORN_to_OviDN,720575941588916036,720575941491173838
ORN_to_OviDN,720575941477651737,720575941586873478
OviDN_to_ORN,720575941569116206,720575941461945796
ORN_to_OviDN,720575941565405026,720575941611129930
ORN_to_OviDN,720575941613208038,720575941483447994
ORN_to_OviDN,720575941625984411,720575941653756145
OviDN_to_ORN,720575941596694823,720575941527376550
ORN_to_OviDN,720575941498906593,720575941480020866
ORN_to_OviDN,720575941463141316,720575941565483062
ORN_to_OviDN,720575941515192899,720575941556401380
ORN_to_OviDN,720575941459985392,720575941481227087
ORN_to_OviDN,720575941471402763,720575941565353362
OviDN_to_ORN,720575941547471721,720575941504803122
ORN_to_OviDN,720575941439671570,720575941478599454
ORN_to_OviDN,720575941430295544,720575941599261340
OviDN_to_ORN,720575941537641955,720575941457628912
ORN_to_OviDN,720575941509215266,720575941472036160
ORN_to_OviDN,720575941658668056,720575941471697419
ORN_to_OviDN,720575941582619257,720575941567519226
OviDN_to_ORN,720575941596694823,720575941613316454
CA_to_ORN,720575941653756145,720575941579624785
ORN_to_OviDN,720575941519327086,720575941527220505
ORN_to_OviDN,720575941473435277,720575941554922119
ORN_to_OviDN,720575941441494107,720575941523018487
ORN_to_OviDN,720575941690599832,720575941452923975
ORN_to_OviDN,720575941688323340,720575941411131819
ORN_to_OviDN,720575941540589693,720575941477125441
ORN_to_OviDN,720575941690528731,720575941664692860
ORN_to_OviDN,720575941537826792,720575941494817712
ORN_to_OviDN,720575941576701032,720575941734311723
CA_to_ORN,720575941596694823,720575941494679216
OviDN_to_ORN,720575941537495322,720575941472733451
OviDN_to_ORN,720575941461815952,720575941626500746
ORN_to_OviDN,720575941454269353,720575941624375804
OviDN_to_ORN,720575941545964393,720575941553735815
ORN_to_OviDN,720575941490521292,720575941472725771
OviDN_to_ORN,720575941575688200,720575941515790947
ORN_to_OviDN,720575941539808205,720575941597223025
OviDN_to_ORN,720575941482051235,720575941542904861
OviDN_to_ORN,720575941591148343,720575941642650469
ORN_to_OviDN,720575941551924798,720575941527220505
ORN_to_OviDN,720575941533640835,720575941467776278
ORN_to_OviDN,720575941554030142,720575941613506989
ORN_to_OviDN,720575941625461659,720575941597223025
ORN_to_OviDN,720575941646585544,720575941608642413
ORN_to_OviDN,720575941553915546,720575941475472443
OviDN_to_ORN,720575941478580586,720575941411131819
ORN_to_CA,720575941538867683,720575941554572954
ORN_to_OviDN,720575941645350561,720575941483998605
OviDN_to_CA,720575941561430829,720575941487850960
ORN_to_OviDN,720575941431498744,720575941498906593
ORN_to_OviDN,720575941551860735,720575941412138095
ORN_to_OviDN,720575941585819999,720575941522214391
OviDN_to_ORN,720575941470642141,720575941504764978
ORN_to_OviDN,720575941477208113,720575941477223217
OviDN_to_ORN,720575941653756145,720575941463217421
ORN_to_OviDN,720575941485078269,720575941667080947
OviDN_to_ORN,720575941577333352,720575941528169382
ORN_to_OviDN,720575941530322616,720575941555414273
ORN_to_OviDN,720575941645426376,720575941483998605
ORN_to_OviDN,720575941505297751,720575941412477355
ORN_to_OviDN,720575941529289656,720575941516869210
ORN_to_OviDN,720575941547506100,720575941531324600
OviDN_to_ORN,720575941519202732,720575941452381865
CA_to_ORN,720575941653756145,720575941603062774
ORN_to_OviDN,720575941734311723,720575941570144244
CA_to_ORN,720575941625906843,720575941546397108
ORN_to_OviDN,720575941506869157,720575941550987892
ORN_to_OviDN,720575941579948277,720575941540589693
ORN_to_OviDN,720575941402014243,720575941537896474
OviDN_to_ORN,720575941478599454,720575941452868679
ORN_to_OviDN,720575941658668056,720575941524477515
ORN_to_OviDN,720575941509434146,720575941393745302
OviDN_to_ORN,720575941411131819,720575941394900886
ORN_to_OviDN,720575941508246341,720575941487548301
OviDN_to_ORN,720575941596694823,720575941449355869
ORN_to_OviDN,720575941607736173,720575941658668056
ORN_to_OviDN,720575941560622195,720575941468869853
OviDN_to_ORN,720575941628446521,720575941563465640
OviDN_to_ORN,720575941609057389,720575941450253149
ORN_to_OviDN,720575941485000445,720575941415707028
ORN_to_OviDN,720575941449707086,720575941576743528
ORN_to_OviDN,720575941669235121,720575941523018487
ORN_to_OviDN,720575941574789640,720575941646196385
OviDN_to_ORN,720575941550226804,720575941555414273
ORN_to_OviDN,720575941409039022,720575941475226464
ORN_to_OviDN,720575941519327086,720575941509434146
ORN_to_OviDN,720575941574107643,720575941604964030
ORN_to_OviDN,720575941450296925,720575941442044623
ORN_to_OviDN,720575941544228101,720575941474918442
OviDN_to_ORN,720575941577885288,720575941480780739
ORN_to_OviDN,720575941433534222,720575941439505749
OviDN_to_ORN,720575941568458286,720575941478599454
ORN_to_OviDN,720575941568780282,720575941471317111
ORN_to_OviDN,720575941658799896,720575941555414273
ORN_to_OviDN,720575941692382872,720575941533145944
CA_to_ORN,720575941613506989,720575941535726314
ORN_to_OviDN,720575941539183331,720575941539370133
OviDN_to_ORN,720575941559845156,720575941432132961
ORN_to_OviDN,720575941451549562,720575941533596035
ORN_to_OviDN,720575941461001924,720575941653756145
ORN_to_OviDN,720575941533599205,720575941613506989
ORN_to_OviDN,720575941664920188,720575941599261340
ORN_to_OviDN,720575941570739444,720575941411131819
ORN_to_OviDN,720575941586873478,720575941522006711
OviDN_to_ORN,720575941591148343,720575941587454430
CA_to_ORN,720575941605523902,720575941599261340
ORN_to_OviDN,720575941508586625,720575941596694823
ORN_to_OviDN,720575941439824402,720575941535022570
OviDN_to_ORN,720575941478599454,720575941450254773
OviDN_to_CA,720575941499099873,720575941645370312
ORN_to_OviDN,720575941528085348,720575941509215266
ORN_to_OviDN,720575941573540168,720575941459316383
ORN_to_OviDN,720575941690528731,720575941478599454
OviDN_to_ORN,720575941601287209,720575941496262855
ORN_to_OviDN,720575941460316831,720575941671349671
ORN_to_OviDN,720575941632901563,720575941664692860
ORN_to_OviDN,720575941432222734,720575941597223025
ORN_to_OviDN,720575941452057257,720575941516449964
ORN_to_OviDN,720575941535140786,720575941568333102
ORN_to_OviDN,720575941566668898,720575941566784151
ORN_to_OviDN,720575941594797419,720575941471402763
ORN_to_OviDN,720575941644222113,720575941605177534
OviDN_to_ORN,720575941534032101,720575941522006711
ORN_to_OviDN,720575941604176886,720575941496984448
ORN_to_OviDN,720575941692228248,720575941476927284
ORN_to_OviDN,720575941494145406,720575941625906843
CA_to_OviDN,720575941597051761,720575941614372627
ORN_to_OviDN,720575941581724793,720575941460075078
OviDN_to_ORN,720575941540405629,720575941600247232
OviDN_to_ORN,720575941535620018,720575941463295501
OviDN_to_ORN,720575941523018487,720575941443325391
ORN_to_OviDN,720575941522669747,720575941436314400
ORN_to_OviDN,720575941457951725,720575941678615229
ORN_to_OviDN,720575941496195783,720575941494528640
ORN_to_OviDN,720575941667081459,720575941411131819
CA_to_ORN,720575941652730097,720575941451983017
ORN_to_OviDN,720575941542605660,720575941543862876
ORN_to_OviDN,720575941436743566,720575941543064861
ORN_to_OviDN,720575941453374889,720575941653756145
OviDN_to_ORN,720575941460213318,720575941689553782
ORN_to_OviDN,720575941448167956,720575941589302596
ORN_to_OviDN,720575941458070000,720575941519327086
ORN_to_OviDN,720575941553521562,720575941472725771
ORN_to_OviDN,720575941482830589,720575941522050999
CA_to_ORN,720575941613506989,720575941551894590
OviDN_to_ORN,720575941613506989,720575941583186297
ORN_to_OviDN,720575941633106885,720575941463867536
OviDN_to_ORN,720575941480138346,720575941514588881
ORN_to_OviDN,720575941573525832,720575941575848200
ORN_to_OviDN,720575941440592981,720575941613506989
ORN_to_OviDN,720575941566656354,720575941496262855
ORN_to_OviDN,720575941458370541,720575941519202732
OviDN_to_ORN,720575941535620018,720575941514335820
ORN_to_OviDN,720575941450036917,720575941558282404
OviDN_to_ORN,720575941536352856,720575941478599454
ORN_to_OviDN,720575941546511804,720575941499811195
CA_to_ORN,720575941585819999,720575941478852929
ORN_to_OviDN,720575941614407900,720575941527720194
ORN_to_OviDN,720575941669769203,720575941574384123
ORN_to_OviDN,720575941439418197,720575941478490433
ORN_to_OviDN,720575941393745302,720575941472424459
ORN_to_OviDN,720575941474871338,720575941576372406
CA_to_ORN,720575941393745302,720575941432405423
ORN_to_OviDN,720575941625039356,720575941521520051
OviDN_to_ORN,720575941474918442,720575941515171331
ORN_to_OviDN,720575941415285393,720575941516796259
ORN_to_OviDN,720575941412610475,720575941656680784
ORN_to_OviDN,720575941598547392,720575941522669747
ORN_to_OviDN,720575941632902304,720575941599261340
OviDN_to_ORN,720575941498871777,720575941556996388
ORN_to_OviDN,720575941411777647,720575941597223025
ORN_to_OviDN,720575941641537567,720575941507184037
OviDN_to_ORN,720575941644699848,720575941542904861
ORN_to_OviDN,720575941508082049,720575941613506989
ORN_to_OviDN,720575941612046054,720575941522978995
ORN_to_OviDN,720575941523313739,720575941599261340
ORN_to_OviDN,720575941586606814,720575941494528640
ORN_to_OviDN,720575941532541387,720575941536663528
OviDN_to_ORN,720575941470016221,720575941589280068
ORN_to_OviDN,720575941477624601,720575941585819999
ORN_to_OviDN,720575941460012358,720575941460006128
ORN_to_OviDN,720575941584082654,720575941516175194
ORN_to_OviDN,720575941688323340,720575941617708501
